id,word,age,recommendedGrade,difficulty,pattern,syllableCountHint,gameModes,needsMeaningSentence,sourceNote,dataTier,reviewStatus
sb5x-9-0658,fauntleroy,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0659,feedstock,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0660,fingernail,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0661,foreshadow,9,Grade 4,hard,vowel teams and long vowel patterns,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0662,freestone,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0663,gingerbread,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0664,greenaway,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0665,greenback,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0666,greenmail,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0667,greenpeace,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0668,greenville,9,Grade 4,hard,vowel teams and long vowel patterns,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0669,greenwich,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0670,headcheese,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0671,healthcare,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0672,herculean,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0673,hereabout,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0674,jailbreak,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0675,leaseback,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0676,leatherback,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0677,leatherwood,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0678,letterhead,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0679,mainstream,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0680,needlework,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0681,ownership,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0682,plowshare,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0683,powerboat,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0684,powertrain,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0685,screenplay,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0686,screenshot,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0687,shakedown,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0688,sleepwear,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0689,smithereens,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0690,speedboat,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0691,spreadsheet,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0692,squeamish,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0693,sunscreen,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0694,tableaux,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0695,tableware,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0696,thickhead,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0697,threadfin,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0698,threefold,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0699,throwaway,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-9-0700,throwback,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_auto_screened,teacher_review_recommended
sb5x-10-0001,ancient,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0002,anxious,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0003,automatic,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0004,awkward,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0005,bargain,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0006,brilliant,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0007,cafeteria,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0008,category,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0009,celebrate,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0010,cemetery,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0011,character,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0012,chocolate,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0013,committee,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0014,communicate,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0015,community,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0016,competition,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0017,conscience,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0018,conscious,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0019,consequence,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0020,curiosity,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0021,definite,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0022,dictionary,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0023,discipline,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0024,embarrass,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0025,environment,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0026,equipment,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0027,especially,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0028,exaggerate,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0029,excellent,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0030,existence,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0031,familiar,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0032,frequently,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0033,guarantee,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0034,harass,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0035,hindrance,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0036,identity,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0037,immediate,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0038,individual,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0039,interrupt,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0040,language,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0041,lightning,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0042,mischievous,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0043,necessary,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0044,nuisance,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0045,opportunity,10,Grade 5,challenge,morphology and advanced spelling,5,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0046,parliament,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0047,persuade,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0048,physical,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0049,privilege,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0050,profession,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0051,pronunciation,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0052,queue,10,Grade 5,challenge,morphology and advanced spelling,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0053,recognize,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0054,recommend,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0055,relevant,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0056,restaurant,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0057,rhythm,10,Grade 5,challenge,morphology and advanced spelling,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0058,sacrifice,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0059,secretary,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0060,signature,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0061,sincere,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0062,soldier,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0063,stomach,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0064,sufficient,10,Grade 5,challenge,morphology and advanced spelling,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0065,suggest,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0066,symbol,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0067,system,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0068,temperature,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0069,thorough,10,Grade 5,challenge,morphology and advanced spelling,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0070,twelfth,10,Grade 5,challenge,morphology and advanced spelling,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0071,vegetable,10,Grade 5,challenge,morphology and advanced spelling,5,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0072,vehicle,10,Grade 5,challenge,morphology and advanced spelling,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0073,yacht,10,Grade 5,challenge,morphology and advanced spelling,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0074,abacus,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0075,acrobat,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0076,ambulance,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0077,amphitheater,10,Grade 5,challenge,spelling bee challenge words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0078,apprentice,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0079,astronaut,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0080,balcony,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0081,bewilder,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0082,binoculars,10,Grade 5,challenge,spelling bee challenge words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0083,calypso,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0084,camouflage,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0085,chandelier,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0086,chrysalis,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0087,constellation,10,Grade 5,challenge,spelling bee challenge words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0088,corridor,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0089,curriculum,10,Grade 5,challenge,spelling bee challenge words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0090,dilemma,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-10-0091,dinosaur,10,Grade 5,challenge,spelling bee challenge words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
